full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g40969__1705/A,12.770909,12.203706,,,,,1.000000,0.362322,in,-56.368698,-61.466614,292.247131,295.158081,10.429963,10.470925,38.795334,33.588257,70.309776,70.671227,5472.000000,2313.000000
g40856__1881/B,12.770909,12.203706,,,,,1.000000,0.511651,in,-66.624237,-65.070190,292.247131,295.158081,10.429963,10.470925,55.609177,42.045677,70.309776,70.671227,6534.000000,3519.000000
g40979__1881/A,12.770909,12.203706,,,,,1.000000,0.349904,in,-66.011780,-63.558228,292.247131,295.158081,10.429963,10.470925,44.227146,36.981049,70.309776,70.671227,4914.000000,2853.000000
g40820__7410/D,13.405249,11.979603,,,,,1.000000,0.520511,in,-67.443604,-70.444641,290.635345,293.528687,11.860482,10.610942,56.025097,44.824718,69.499794,69.860069,6048.000000,3897.000000
g41194__8428/A,13.405249,11.979603,,,,,1.000000,1.071390,in,-71.437515,-68.649521,290.635345,293.528687,11.860482,10.610942,52.592163,41.410606,69.499794,69.860069,7578.000000,3483.000000
g40859__46655/C,13.405249,11.979603,,,,,1.000000,0.523839,in,-63.621796,-69.392288,290.635345,293.528687,11.860482,10.610942,38.911251,41.320740,69.499794,69.860069,4752.000000,2403.000000
g40862__9315/C,11.145193,10.108428,,,,,1.000000,0.523839,in,-49.348755,-48.395203,281.878326,278.097198,8.513743,8.041655,24.741451,32.460587,58.403709,56.922123,6012.000000,1863.000000
g52837/B1,11.145193,10.108428,,,,,1.000000,0.542495,in,-56.163208,-52.551315,281.878326,278.097198,8.513743,8.041655,28.946770,23.645660,58.403709,56.922123,5418.000000,4095.000000
g55071/A,11.145193,10.108428,,,,,1.000000,1.105330,in,-79.326782,-77.272324,281.878326,278.097198,8.513743,8.041655,31.081009,33.053459,58.403709,56.922123,6228.000000,1773.000000
g591/B,18.267820,15.541409,,,,,1.000000,1.060470,in,-88.022186,-96.621536,294.727905,298.245331,12.781870,11.250718,45.986523,53.692909,64.505249,61.604137,15894.000000,4095.000000
g118/B2,18.267820,15.541409,,,,,1.000000,0.463146,in,-92.108719,-99.477890,294.727905,298.245331,12.781870,11.250718,64.075676,68.001022,64.505249,61.604137,15876.000000,3519.000000
g40957__5122/B,18.267820,15.541409,,,,,1.000000,0.563340,in,-79.861282,-82.786514,294.727905,298.245331,12.781870,11.250718,43.873440,46.791370,64.505249,61.604137,14670.000000,3519.000000
FE_OFC311_n_16169/A,18.267820,15.541409,,,,,1.000000,0.667414,in,-82.650101,-84.880127,294.727905,298.245331,12.781870,11.250718,42.058277,43.249561,64.505249,61.604137,14742.000000,2943.000000
g40908__2346/A2,18.267820,15.541409,,,,,1.000000,0.631182,in,-68.314194,-71.426651,294.727905,298.245331,12.781870,11.250718,43.843910,37.415100,64.505249,61.604137,14760.000000,2781.000000
g40948__52789/A,14.463388,12.919723,,,,,1.000000,0.349904,in,-68.405304,-70.710373,290.316437,291.424530,11.629569,10.885908,47.984634,42.118141,63.085106,60.695419,15282.000000,2853.000000
g53228/B,14.463388,12.919723,,,,,1.000000,0.565780,in,-69.845795,-67.956284,290.316437,291.424530,11.629569,10.885908,46.267548,50.852882,63.085106,60.695419,16542.000000,5103.000000
g41211__52793/A,14.463388,12.919723,,,,,1.000000,1.065280,in,-84.101730,-81.794708,290.316437,291.424530,11.629569,10.885908,46.301102,56.910484,63.085106,60.695419,15894.000000,2439.000000
g40710__8428/B,34.625751,31.694788,,,,,1.000000,0.606611,in,-86.608215,-92.237274,291.383667,297.000366,22.089079,19.784592,49.275761,59.454952,57.532001,60.497784,16632.000000,2781.000000
g40704__7410/B,34.625751,31.694788,,,,,1.000000,0.563340,in,-60.827972,-65.718826,291.383667,297.000366,22.089079,19.784592,24.803104,36.695034,57.532001,60.497784,16290.000000,2439.000000
g41379__45701/A,17.870527,17.344238,,,,,1.000000,1.105330,in,-117.800842,-119.231918,279.703674,276.999634,11.263077,12.785112,20.687332,41.828060,50.370270,56.270924,2718.000000,6633.000000
g41356__50547_dup/B,17.870527,17.344238,,,,,1.000000,0.559138,in,-119.785233,-120.599655,279.703674,276.999634,11.263077,12.785112,39.688896,38.402496,50.370270,56.270924,2718.000000,7803.000000
g40838__6783/C,17.870527,17.344238,,,,,1.000000,0.523432,in,-78.394394,-82.475983,279.703674,276.999634,11.263077,12.785112,70.821083,72.566467,50.370270,56.270924,3204.000000,9459.000000
g41105__46586/A1,17.870527,17.344238,,,,,1.000000,0.602300,in,-95.369949,-93.472672,279.703674,276.999634,11.263077,12.785112,38.953640,37.090061,50.370270,56.270924,2754.000000,9459.000000
g41356__50547/B,17.870527,17.344238,,,,,1.000000,0.559138,in,-106.704987,-105.038208,279.703674,276.999634,11.263077,12.785112,37.184101,35.534676,50.370270,56.270924,2484.000000,8343.000000
g41088__46583/B,16.466717,16.459631,,,,,1.000000,1.085680,in,-114.987762,-118.582962,293.019379,295.954529,12.351995,12.627281,109.893204,94.231621,68.791641,65.662102,5166.000000,7677.000000
g47292/A,16.477180,16.470078,,,,,1.000000,1.286160,in,-105.483459,-112.736435,293.386230,296.321014,12.351995,12.627281,82.480721,68.846176,68.791641,65.662102,1998.000000,9423.000000
g41107__46582/B,16.508072,16.500914,,,,,1.000000,1.639870,in,-102.882111,-103.672241,293.209656,296.144623,12.351995,12.627281,55.207890,40.507092,68.791641,65.662102,4536.000000,6759.000000
g46579/C,16.481733,16.474600,,,,,1.000000,0.523839,in,-113.310196,-118.367554,293.237305,296.172241,12.351995,12.627281,94.475075,105.254181,68.791641,65.662102,2592.000000,7173.000000
g41105__46586/B,16.476557,16.469456,,,,,1.000000,0.620467,in,-107.837982,-110.007538,293.395599,296.330414,12.351995,12.627281,54.963966,43.092442,68.791641,65.662102,2610.000000,9495.000000
g41107__46582_dup/B,16.499353,16.492203,,,,,1.000000,1.639870,in,-114.486755,-118.685989,293.218597,296.153564,12.351995,12.627281,99.677444,87.748306,68.791641,65.662102,4968.000000,6759.000000
g41200__5526/A,14.463740,13.056338,,,,,1.000000,0.515974,in,-104.538635,-109.618530,289.244720,290.671692,12.569944,10.918160,89.873169,89.780624,68.059875,60.546814,3186.000000,6723.000000
g139/A,14.463740,13.056338,,,,,1.000000,0.808989,in,-57.708557,-53.827866,289.244720,290.671692,12.569944,10.918160,45.271816,24.456482,68.059875,60.546814,3474.000000,8343.000000
g40879__5122/B1,14.463740,13.056338,,,,,1.000000,1.083060,in,-103.093292,-108.166412,289.244720,290.671692,12.569944,10.918160,82.482758,86.971436,68.059875,60.546814,3186.000000,6255.000000
g40891__5115/B,20.223614,17.444807,,,,,1.000000,0.606611,in,-70.687653,-70.641541,292.666199,295.284363,15.465973,12.885126,42.364464,44.017738,68.433411,63.519611,2322.000000,8181.000000
FE_OFC308_n_7279/A,20.223614,17.444807,,,,,1.000000,1.286160,in,-111.432159,-111.677460,292.666199,295.284363,15.465973,12.885126,59.098824,41.526836,68.433411,63.519611,3528.000000,7803.000000
g41103__6131/B,20.223614,17.444807,,,,,1.000000,1.060470,in,-101.288818,-109.418640,292.666199,295.284363,15.465973,12.885126,85.219429,92.626678,68.433411,63.519611,2556.000000,7335.000000
g40917__46197/A1,20.223614,17.444807,,,,,1.000000,0.562023,in,-111.356674,-115.099762,292.666199,295.284363,15.465973,12.885126,92.471672,99.735916,68.433411,63.519611,3294.000000,7803.000000
g41090__6783/A,20.223614,17.444807,,,,,1.000000,0.535565,in,-98.081390,-105.238937,292.666199,295.284363,15.465973,12.885126,81.527855,87.844940,68.433411,63.519611,3150.000000,8793.000000
g41135__43387_dup53229/B2,19.484447,18.856218,,,,,1.000000,0.602511,in,-87.457108,-88.767563,280.283051,273.146912,14.990936,11.553026,34.966309,39.624458,49.827278,51.889553,13896.000000,3897.000000
FE_OCPC261_FE_DBTN22_n_16162/A,19.484447,18.856218,,,,,1.000000,0.566126,in,-95.366211,-92.734833,280.283051,273.146912,14.990936,11.553026,44.316105,43.457863,49.827278,51.889553,13518.000000,4059.000000
g51434/B,19.484447,18.856218,,,,,1.000000,0.510643,in,-95.823807,-91.011642,280.283051,273.146912,14.990936,11.553026,42.544239,49.305519,49.827278,51.889553,17406.000000,3393.000000
g41217__44586/A,19.484447,18.856218,,,,,1.000000,0.535565,in,-74.177460,-67.509171,280.283051,273.146912,14.990936,11.553026,40.520447,38.349163,49.827278,51.889553,17028.000000,3483.000000
g46639/A1,19.484447,18.856218,,,,,1.000000,0.601146,in,-88.617889,-82.541534,280.283051,273.146912,14.990936,11.553026,41.400459,38.518616,49.827278,51.889553,17496.000000,2979.000000
g776/A1,21.186245,16.664570,,,,,1.000000,0.601146,in,-75.454437,-81.560852,354.113617,347.645538,14.780108,12.143316,1.671017,17.532566,56.253788,50.681553,14148.000000,2277.000000
rd1_R_o_reg[2]/D,17.781229,16.311201,,,,,1.000000,0.621293,in,-81.560852,-75.454437,357.660034,363.878632,9.021474,10.707260,3.585476,-10.310646,45.852184,52.813850,13770.000000,2853.000000
g46579/B,8.300779,7.783380,,,,,1.000000,0.510643,in,-120.066620,-118.858215,300.040955,299.262360,6.703011,6.467415,99.121445,111.369705,73.585144,73.800697,2556.000000,7173.000000
g41081__8246/A,15.971305,15.020578,,,,,1.000000,0.362322,in,-108.957275,-108.353134,284.828918,287.384979,12.438709,12.094934,103.427269,90.943092,66.624374,65.219788,1800.000000,8883.000000
g40927__5526/C,15.971305,15.020578,,,,,1.000000,0.523839,in,-94.108078,-101.275345,284.828918,287.384979,12.438709,12.094934,86.202530,97.696983,66.624374,65.219788,1800.000000,7263.000000
g40973__2398/A,15.971305,15.020578,,,,,1.000000,0.535565,in,-57.033981,-64.667191,284.828918,287.384979,12.438709,12.094934,37.089584,46.704121,66.624374,65.219788,1890.000000,8343.000000
g41364__2883/A,15.971305,15.020578,,,,,1.000000,1.105330,in,-107.216461,-113.599457,284.828918,287.384979,12.438709,12.094934,45.310894,58.532875,66.624374,65.219788,1476.000000,8883.000000
g40842__5122/C,15.971305,15.020578,,,,,1.000000,0.523432,in,-97.135696,-103.797714,284.828918,287.384979,12.438709,12.094934,99.387390,89.658882,66.624374,65.219788,1908.000000,7137.000000
g40831__6783/A1,15.971305,15.020578,,,,,1.000000,0.601146,in,-51.528061,-50.725098,284.828918,287.384979,12.438709,12.094934,41.885742,28.664558,66.624374,65.219788,2808.000000,8919.000000
g41263/A,18.097530,19.341389,,,,,1.000000,0.643178,in,-106.899216,-113.099701,300.225342,301.339874,12.195032,9.532652,83.803200,98.444336,66.655441,68.499916,2214.000000,6633.000000
g40879__5122/B2,18.097530,19.341389,,,,,1.000000,1.217290,in,-115.906784,-119.097015,300.225342,301.339874,12.195032,9.532652,82.089607,94.276314,66.655441,68.499916,3078.000000,6219.000000
g40930__1617_dup/A,10.894523,10.205767,,,,,1.000000,0.555619,in,-116.095657,-114.774872,295.359131,296.627777,8.247350,7.247872,99.117104,108.132339,72.027641,70.799828,1746.000000,7137.000000
g40930__1617/A,10.894523,10.205767,,,,,1.000000,0.555619,in,-105.315109,-106.558777,295.359131,296.627777,8.247350,7.247872,46.096222,55.260838,72.027641,70.799828,2808.000000,6759.000000
g41077__7098/B,10.894523,10.205767,,,,,1.000000,0.543675,in,-103.464996,-108.406616,295.359131,296.627777,8.247350,7.247872,87.621330,97.127899,72.027641,70.799828,2844.000000,8217.000000
g134/A2,10.894523,10.205767,,,,,1.000000,0.556265,in,-98.510666,-98.182144,295.359131,296.627777,8.247350,7.247872,84.524345,95.519394,72.027641,70.799828,3186.000000,7137.000000
g40917__46197/A2,10.894523,10.205767,,,,,1.000000,0.598557,in,-114.405457,-114.906387,295.359131,296.627777,8.247350,7.247872,96.298386,105.681381,72.027641,70.799828,3186.000000,7839.000000
g43952/A,9.917205,9.003817,,,,,1.000000,1.909670,in,-111.551285,-113.271133,300.841919,299.934875,7.668851,7.148612,40.396828,53.864326,73.761116,73.967636,1998.000000,6633.000000
g48799/A,9.917205,9.003817,,,,,1.000000,0.555619,in,-74.000671,-76.149353,300.841919,299.934875,7.668851,7.148612,45.133766,53.880653,73.761116,73.967636,1890.000000,8217.000000
FE_DBTC33_n_7280/A,8.649862,8.525205,,,,,1.000000,1.909670,in,-116.646286,-117.874969,294.010193,295.401917,6.909457,6.117576,34.645256,46.013721,71.230820,70.030815,1746.000000,7803.000000
g41088__46583/A,8.449106,8.191932,,,,,1.000000,1.071390,in,-113.292572,-109.824966,291.030792,287.694641,7.343520,7.077207,112.575241,99.816994,70.976814,71.399826,5238.000000,7713.000000
g41107__46582/A,23.812601,18.409691,,,,,1.000000,1.628430,in,-104.858109,-95.265701,293.306213,288.067657,14.806680,13.829986,57.121346,39.420082,69.462585,64.685837,4644.000000,6723.000000
g41107__46582_dup/A,23.812601,18.409691,,,,,1.000000,1.628430,in,-116.550308,-110.182373,293.306213,288.067657,14.806680,13.829986,101.592873,86.649025,69.462585,64.685837,5076.000000,6723.000000
g181/C,31.177877,26.523546,,,,,1.000000,0.519637,in,-111.551285,-113.271133,319.250854,317.960052,20.971842,11.651514,73.780350,81.013710,70.846664,68.229866,3204.000000,8217.000000
g40738__52769/B2,23.682198,13.542797,,,,,1.000000,0.463146,in,-116.644577,-115.225815,293.670532,291.512848,15.882494,9.335171,93.485626,98.928421,67.700363,63.597630,3510.000000,7677.000000
g41262/A,10.004538,8.948463,,,,,1.000000,0.643178,in,-103.098022,-92.268311,292.572357,288.886475,7.970496,7.416305,92.842804,97.383102,72.096123,72.083946,3780.000000,9423.000000
g41122__3680/B,10.004538,8.948463,,,,,1.000000,0.563340,in,-104.128372,-102.780777,292.572357,288.886475,7.970496,7.416305,43.826244,56.962151,72.096123,72.083946,3870.000000,8757.000000
FE_OCPC374_FE_OFN80_n_1156/A,14.977520,13.902832,,,,,1.000000,0.550446,in,-100.821198,-105.612808,281.148132,283.632507,9.976509,9.826127,48.685780,60.457798,63.454903,62.297977,4536.000000,7677.000000
g41114__7482/B,14.977520,13.902832,,,,,1.000000,1.639660,in,-101.418579,-101.526855,281.148132,283.632507,9.976509,9.826127,35.954601,47.237614,63.454903,62.297977,4536.000000,8757.000000
g41333__45700/B,14.977520,13.902832,,,,,1.000000,1.639660,in,-112.012421,-118.829102,281.148132,283.632507,9.976509,9.826127,90.860870,102.132767,63.454903,62.297977,3996.000000,7299.000000
g41338__1881/B,14.977520,13.902832,,,,,1.000000,0.372056,in,-110.176514,-109.407639,281.148132,283.632507,9.976509,9.826127,105.520142,93.975891,63.454903,62.297977,4086.000000,8757.000000
rd1_R_o_reg[8]/D,26.654568,21.268822,,,,,1.000000,0.621293,in,-84.880127,-82.741699,359.505341,369.120972,10.567935,10.219326,11.771568,-11.180309,52.212578,50.313206,13122.000000,3483.000000
g45623/B,18.406305,16.373856,,,,,1.000000,0.502695,in,-82.741699,-83.687378,355.857849,348.658508,9.620716,10.400120,-8.831524,13.749275,45.626339,46.627430,13446.000000,3321.000000
g40896__5107/A2,11.967316,10.922585,,,,,1.000000,0.598557,in,-117.065323,-116.925781,297.904968,299.936066,9.434121,8.299494,92.776840,94.901672,66.811668,61.778828,2484.000000,14859.000000
g41118__46384/A,11.967316,10.922585,,,,,1.000000,1.606640,in,-112.693405,-117.339844,297.904968,299.936066,9.434121,8.299494,82.905182,87.321930,66.811668,61.778828,3240.000000,14823.000000
g41106__5115/B,11.967316,10.922585,,,,,1.000000,0.563340,in,-111.899460,-112.943024,297.904968,299.936066,9.434121,8.299494,85.606339,85.894272,66.811668,61.778828,5166.000000,14157.000000
g41094__4733/B,11.967316,10.922585,,,,,1.000000,0.563340,in,-105.326797,-107.037781,297.904968,299.936066,9.434121,8.299494,76.290291,82.786690,66.811668,61.778828,3978.000000,14157.000000
g51742/A1,17.230047,17.284657,,,,,1.000000,1.205990,in,-94.029526,-99.143097,274.672424,278.032684,12.952402,10.019189,71.103790,77.759659,52.654564,59.124092,4320.000000,15201.000000
g51574/B,17.230047,17.284657,,,,,1.000000,0.510643,in,-81.968231,-86.408066,274.672424,278.032684,12.952402,10.019189,66.950081,81.014145,52.654564,59.124092,2538.000000,14283.000000
g40902__9315/B1,17.230047,17.284657,,,,,1.000000,0.555867,in,-84.468765,-88.205139,274.672424,278.032684,12.952402,10.019189,83.223526,78.896378,52.654564,59.124092,3528.000000,14859.000000
g41359__46072/A,17.230047,17.284657,,,,,1.000000,1.105330,in,-108.290329,-114.293243,274.672424,278.032684,12.952402,10.019189,78.807175,97.701248,52.654564,59.124092,2592.000000,13743.000000
g41330__5107/A,17.230047,17.284657,,,,,1.000000,0.784759,in,-98.681488,-93.040558,274.672424,278.032684,12.952402,10.019189,86.960785,79.069778,52.654564,59.124092,2700.000000,13653.000000
g45953/B,26.201962,21.953436,,,,,1.000000,2.778890,in,-114.870346,-120.986725,296.444489,291.731171,20.289406,17.703981,85.825760,93.696396,71.849937,64.811012,3029.000000,14394.000000
g51733/A2,26.201962,21.953436,,,,,1.000000,0.598557,in,-104.786850,-102.907013,296.444489,291.731171,20.289406,17.703981,86.814880,89.470238,71.849937,64.811012,3348.000000,13617.000000
g52576/A,26.201962,21.953436,,,,,1.000000,1.606640,in,-116.002670,-115.855316,296.444489,291.731171,20.289406,17.703981,87.150856,94.793503,71.849937,64.811012,2052.000000,14193.000000
g41069__46389/A,26.201962,21.953436,,,,,1.000000,0.555619,in,-113.741318,-110.268066,296.444489,291.731171,20.289406,17.703981,93.390030,92.286667,71.849937,64.811012,3780.000000,14697.000000
g41198__51577/A,26.201962,21.953436,,,,,1.000000,0.515974,in,-110.596222,-114.184708,296.444489,291.731171,20.289406,17.703981,96.887115,107.265274,71.849937,64.811012,2052.000000,14283.000000
fopt47331/A,12.555775,12.922926,,,,,1.000000,0.667414,in,-108.892166,-106.438614,292.649200,290.014496,9.462031,10.603109,90.247574,83.454407,65.031624,63.699104,4374.000000,16983.000000
g41125__46544/A,12.555775,12.922926,,,,,1.000000,1.093600,in,-117.962540,-116.322235,292.649200,290.014496,9.462031,10.603109,95.565796,89.646027,65.031624,63.699104,3672.000000,16857.000000
g51742/B,12.555775,12.922926,,,,,1.000000,1.344920,in,-113.292236,-105.190323,292.649200,290.014496,9.462031,10.603109,82.373459,77.919281,65.031624,63.699104,4392.000000,15237.000000
FE_OCPC237_n_7672/A,12.555775,12.922926,,,,,1.000000,0.677159,in,-116.525665,-113.450226,292.649200,290.014496,9.462031,10.603109,92.965614,85.784454,65.031624,63.699104,4536.000000,14697.000000
g40903__46539/B,12.555775,12.922926,,,,,1.000000,0.511651,in,-110.637695,-104.095154,292.649200,290.014496,9.462031,10.603109,96.511993,85.637741,65.031624,63.699104,4104.000000,14697.000000
g40998__55514/A,16.138329,14.642459,,,,,1.000000,1.071390,in,-100.377182,-91.492203,276.397858,275.447113,11.704286,10.461731,74.498734,59.461845,66.093109,60.667301,17172.000000,16983.000000
g41345__1881_dup/B,16.138329,14.642459,,,,,1.000000,2.182130,in,-102.504288,-100.062408,276.397858,275.447113,11.704286,10.461731,56.399277,62.584282,66.093109,60.667301,18306.000000,18981.000000
g41345__1881/B,16.138329,14.642459,,,,,1.000000,1.639660,in,-99.949081,-102.321136,276.397858,275.447113,11.704286,10.461731,96.773849,100.075500,66.093109,60.667301,18522.000000,19179.000000
g41233__44209/B,16.138329,14.642459,,,,,1.000000,1.066440,in,-113.865723,-114.366028,276.397858,275.447113,11.704286,10.461731,71.615044,74.342712,66.093109,60.667301,17946.000000,17361.000000
FE_OCPC257_FE_DBTN47_n_20017/A,16.138329,14.642459,,,,,1.000000,0.653678,in,-113.112045,-116.736694,276.397858,275.447113,11.704286,10.461731,77.923706,66.963379,66.093109,60.667301,18378.000000,17397.000000
g51581/A2,21.080860,18.617662,,,,,1.000000,0.598557,in,-98.756714,-102.963333,303.737762,304.975555,14.636319,14.904433,72.198982,78.535316,68.847069,65.213737,16542.000000,16857.000000
